policy,step,drone,target_id,target_type,target_life,target_score,estimated_distance,goal_x,goal_y,active
random,155,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,155,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,155,4,1,2,1,2,20.81722874957478,24.515318666183163,40.34230447325695,True
random,155,5,1,2,1,2,10.863126435773138,24.515318666183163,40.34230447325695,True
random,156,0,0,2,1,2,5.242560650645717,30.12450348042829,37.349828047851226,True
random,156,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,156,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,156,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,156,4,3,1,2,5,6.308406998455858,45.483344231256375,23.913891434169813,True
random,156,5,0,2,1,2,4.159175366077364,30.12450348042829,37.349828047851226,True
random,157,0,3,1,2,5,15.602358801605561,45.48116588077918,23.920627924032818,True
random,157,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,157,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,157,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,157,4,3,1,2,5,5.857717992142019,45.48116588077918,23.920627924032818,True
random,157,5,1,2,1,2,9.99503013882206,24.510759365295144,40.36088411157558,True
random,158,0,3,1,2,5,15.151831162566475,45.478987530301985,23.927364413895823,True
random,158,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,158,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,158,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,158,4,3,1,2,5,5.407030966339189,45.478987530301985,23.927364413895823,True
random,158,5,1,2,1,2,9.557677716806888,24.508479714851134,40.37017393073489,True
random,159,0,3,1,2,5,14.701304402893177,45.47680917982479,23.93410090375883,True
random,159,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,159,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,159,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,159,4,3,1,2,5,4.95634609882028,45.47680917982479,23.93410090375883,True
random,159,5,1,2,1,2,9.12032970722312,24.506200064407125,40.37946374989421,True
random,160,0,3,1,2,5,14.250778550711582,45.474630829347596,23.940837393621834,True
random,160,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,160,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,160,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,160,4,0,2,1,2,15.913557669887503,30.11074115166568,37.38116251240371,True
random,160,5,1,2,1,2,8.682986319990707,24.503920413963115,40.38875356905352,True
random,161,0,3,1,2,5,13.800253635980491,45.4724524788704,23.94757388348484,True
random,161,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,161,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,161,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,161,4,3,1,2,5,4.943176158724409,45.4724524788704,23.94757388348484,True
random,161,5,3,1,2,5,18.43518642941918,45.4724524788704,23.94757388348484,True
random,162,0,0,2,1,2,7.0666603688775975,30.103859987284377,37.396829744679955,True
random,162,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,162,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,162,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,162,4,0,2,1,2,15.928352640011182,30.103859987284377,37.396829744679955,True
random,162,5,1,2,1,2,8.69519017611388,24.499361113075096,40.40733320737215,True
random,163,0,3,1,2,5,13.788093763687195,45.46809577791601,23.96104686321085,True
random,163,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,163,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,163,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,163,4,3,1,2,5,4.930243998711065,45.46809577791601,23.96104686321085,True
random,163,5,1,2,1,2,8.25789334865733,24.497081462631087,40.41662302653146,True
random,164,0,3,1,2,5,13.337572137097352,45.46591742743882,23.967783353073855,True
random,164,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,164,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,164,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,164,4,0,2,1,2,15.943330566693154,30.096978822903072,37.4124969769562,True
random,164,5,1,2,1,2,7.82060154916561,24.494801812187077,40.425912845690775,True
random,165,0,3,1,2,5,12.887051517219145,45.46373907696162,23.97451984293686,True
random,165,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,165,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,165,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,165,4,3,1,2,5,4.917497591742386,45.46373907696162,23.97451984293686,True
random,165,5,3,1,2,5,19.29497344312252,45.46373907696162,23.97451984293686,True
random,166,0,0,2,1,2,7.9865240226807686,30.090097658521767,37.42816420923244,True
random,166,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,166,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,166,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,166,4,1,2,1,2,22.212333603969782,24.49024251129906,40.4444924840094,True
random,166,5,0,2,1,2,1.6875927611464705,30.090097658521767,37.42816420923244,True
random,167,0,3,1,2,5,12.874902251793158,45.459382376007234,23.98799282266287,True
random,167,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,167,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,167,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,167,4,3,1,2,5,4.903251094736749,45.459382376007234,23.98799282266287,True
random,167,5,0,2,1,2,1.251668578577663,30.086657076331115,37.43599782537056,True
random,168,0,3,1,2,5,12.42438473459963,45.45720402553004,23.994729312525877,True
random,168,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,168,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,168,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,168,4,3,1,2,5,4.452666403218826,45.45720402553004,23.994729312525877,True
random,168,5,1,2,1,2,7.059497967124312,24.48568321041104,40.46307212232803,True
random,169,0,0,2,1,2,8.45421829024502,30.07977591194981,37.45166505764681,True
random,169,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,169,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,169,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,169,4,0,2,1,2,16.426703799114094,30.07977591194981,37.45166505764681,True
random,169,5,1,2,1,2,6.6219048012278785,24.48340355996703,40.47236194148734,True
random,170,0,3,1,2,5,12.41224036550789,45.45284732457565,24.008202292251887,True
random,170,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,170,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,170,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,170,4,3,1,2,5,4.440313299922226,45.45284732457565,24.008202292251887,True
random,170,5,1,2,1,2,6.184318598469131,24.48112390952302,40.481651760646656,True
random,171,0,0,2,1,2,8.469723713591478,30.072894747568505,37.46733228992305,True
random,171,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,171,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,171,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,171,4,3,1,2,5,3.9897449852758378,45.450668974098456,24.014938782114893,True
random,171,5,0,2,1,2,0.7273807367687248,30.072894747568505,37.46733228992305,True
random,172,0,3,1,2,5,12.400098012646461,45.44849062362126,24.021675271977898,True
random,172,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,172,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,172,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,172,4,1,2,1,2,23.1408218226861,24.476564608635,40.50023139896528,True
random,172,5,1,2,1,2,6.124378101259592,24.476564608635,40.50023139896528,True
random,173,0,3,1,2,5,11.949585168103555,45.446312273144066,24.028411761840903,True
random,173,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,173,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,173,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,173,4,3,1,2,5,3.9764330926493323,45.446312273144066,24.028411761840903,True
random,173,5,1,2,1,2,5.68653484130032,24.474284958190992,40.5095212181246,True
random,174,0,0,2,1,2,8.937429272167643,30.062573000996547,37.490833138337415,True
random,174,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,174,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,174,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,174,4,0,2,1,2,16.910537474484588,30.062573000996547,37.490833138337415,True
random,174,5,1,2,1,2,5.248700354793601,24.472005307746983,40.51881103728391,True
random,175,0,3,1,2,5,11.937445299209424,45.44195557218968,24.041884741566914,True
random,175,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,175,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,175,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,175,4,3,1,2,5,3.964269205226966,45.44195557218968,24.041884741566914,True
random,175,5,3,1,2,5,21.924378936851504,45.44195557218968,24.041884741566914,True
random,176,0,1,2,1,2,15.216033412395776,24.467446006858964,40.53739067560254,True
random,176,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,176,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,176,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,176,4,0,2,1,2,16.926030827728873,30.055691836615242,37.50650037061366,True
random,176,5,1,2,1,2,5.25598102454512,24.467446006858964,40.53739067560254,True
random,177,0,3,1,2,5,11.923698450243737,45.43759887123529,24.055357721292925,True
random,177,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,177,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,177,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,177,4,3,1,2,5,3.9521212230551446,45.43759887123529,24.055357721292925,True
random,177,5,1,2,1,2,4.818274390878839,24.465166356414954,40.54668049476185,True
random,178,0,0,2,1,2,8.970487261110652,30.048810672233937,37.5221676028899,True
random,178,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,178,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,178,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,178,4,3,1,2,5,3.501608072422803,45.43542052075809,24.06209421115593,True
random,178,5,0,2,1,2,1.9906529210363417,30.048810672233937,37.5221676028899,True
random,179,0,1,2,1,2,14.794108400785635,24.460607055526935,40.56526013308048,True
random,179,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,179,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,179,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,179,4,3,1,2,5,3.0510990031058918,45.4332421702809,24.068830701018936,True
random,179,5,1,2,1,2,4.827381609760642,24.460607055526935,40.56526013308048,True
random,180,0,3,1,2,5,12.348481506324154,45.431063819803704,24.07556719088194,True
random,180,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,180,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,180,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,180,4,0,2,1,2,17.845909441678124,30.041929507852632,37.537834835166144,True
random,180,5,0,2,1,2,1.9748290594322266,30.041929507852632,37.537834835166144,True
random,181,0,3,1,2,5,11.897997866371103,45.42888546932651,24.082303680744946,True
random,181,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,181,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,181,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,181,4,3,1,2,5,3.03897525463243,45.42888546932651,24.082303680744946,True
random,181,5,3,1,2,5,21.90818217755676,45.42888546932651,24.082303680744946,True
random,182,0,3,1,2,5,11.447515396856508,45.426707118849315,24.08904017060795,True
random,182,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,182,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,182,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,182,4,3,1,2,5,2.588477568514243,45.426707118849315,24.08904017060795,True
random,182,5,1,2,1,2,5.2831726792679055,24.453768104194907,40.59312959055842,True
random,183,0,0,2,1,2,9.455780751979834,30.031607761280675,37.56133568358051,True
random,183,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,183,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,183,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,183,4,3,1,2,5,2.1379856477290136,45.42452876837212,24.095776660470957,True
random,183,5,1,2,1,2,4.845463146008731,24.451488453750898,40.60241940971773,True
random,184,0,3,1,2,5,11.435328102628443,45.422350417894926,24.102513150333962,True
random,184,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,184,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,184,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,184,4,3,1,2,5,1.687500923862956,45.422350417894926,24.102513150333962,True
random,184,5,3,1,2,5,22.32412907040221,45.422350417894926,24.102513150333962,True
random,185,0,0,2,1,2,9.471253478973544,30.02472659689937,37.57700291585675,True
random,185,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,185,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,185,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,185,4,0,2,1,2,19.21792620339072,30.02472659689937,37.57700291585675,True
random,185,5,1,2,1,2,4.8546046880482745,24.44692915286288,40.62099904803636,True
random,186,0,0,2,1,2,9.03460004851813,30.021286014708718,37.584836531994874,True
random,186,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,186,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,186,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,186,4,3,1,2,5,1.6754010472914267,45.417993716940536,24.115986130059973,True
random,186,5,1,2,1,2,4.417015956776842,24.44464950241887,40.630288867195674,True
random,187,0,0,2,1,2,8.597948036506944,30.017845432518065,37.592670148132996,True
random,187,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
random,187,2,0,2,1,2,10.813039581054305,40.25793194222207,32.73594746664955,False
random,187,3,0,2,1,2,4.938350010449379,35.11036993909079,36.691666360155715,False
random,187,4,3,1,2,5,1.2249311114851307,45.41581536646334,24.12272261992298,True
random,187,5,3,1,2,5,22.74318690585161,45.41581536646334,24.12272261992298,True
random,188,0,0,2,1,2,8.161297514278274,30.014404850327413,37.60050376427112,True
random,188,1,0,2,1,2,10.883820365568232,40.23666055874351,32.79187845879589,False
